time_s,voltage_mv
1.345703125e-05,111.769302259
1.34765625e-05,111.898213023
1.349609375e-05,112.025062015
1.3515625e-05,112.149858185
1.353515625e-05,112.272610815
1.35546875e-05,112.393329511
1.357421875e-05,112.512024183
1.359375e-05,112.628705031
1.361328125e-05,112.743382525
1.36328125e-05,112.856067394
1.365234375e-05,112.966770607
1.3671875e-05,113.075503359
1.369140625e-05,113.182277055
1.37109375e-05,113.287103294
1.373046875e-05,113.389993854
1.375e-05,113.490960678
1.376953125e-05,113.590015859
1.37890625e-05,113.687171623
1.380859375e-05,113.782440316
1.3828125e-05,113.875834392
1.384765625e-05,113.967366392
1.38671875e-05,114.057048938
1.388671875e-05,114.144894714
1.390625e-05,114.230916453
1.392578125e-05,114.315126925
1.39453125e-05,114.397538922
1.396484375e-05,114.478165246
1.3984375e-05,114.557018696
1.400390625e-05,114.634112056
1.40234375e-05,114.709458079
1.404296875e-05,114.78306948
1.40625e-05,114.854958919
1.408203125e-05,114.925138993
1.41015625e-05,114.993622224
1.412109375e-05,115.060421043
1.4140625e-05,115.125547784
1.416015625e-05,115.189014672
1.41796875e-05,115.250833811
1.419921875e-05,115.311017173
1.421875e-05,115.369576592
1.423828125e-05,115.426523746
1.42578125e-05,115.481870157
1.427734375e-05,115.535627173
1.4296875e-05,115.587805963
1.431640625e-05,115.638417509
1.43359375e-05,115.687472593
1.435546875e-05,115.734981792
1.4375e-05,115.780955467
1.439453125e-05,115.825403757
1.44140625e-05,115.868336571
1.443359375e-05,115.909763579
1.4453125e-05,115.949694205
1.447265625e-05,115.98813762
1.44921875e-05,116.025102737
1.451171875e-05,116.060598202
1.453125e-05,116.094632386
1.455078125e-05,116.127213383
1.45703125e-05,116.158349002
1.458984375e-05,116.188046761
1.4609375e-05,116.216313883
1.462890625e-05,116.243157288
1.46484375e-05,116.268583591
1.466796875e-05,116.292599095
1.46875e-05,116.315209788
1.470703125e-05,116.336421341
1.47265625e-05,116.356239097
1.474609375e-05,116.374668075
1.4765625e-05,116.39171296
1.478515625e-05,116.407378107
1.48046875e-05,116.421667531
1.482421875e-05,116.434584907
1.484375e-05,116.446133569
1.486328125e-05,116.456316505
1.48828125e-05,116.465136358
1.490234375e-05,116.47259542
1.4921875e-05,116.478695635
1.494140625e-05,116.483438593
1.49609375e-05,116.486825535
1.498046875e-05,116.488857346
1.5e-05,116.489534557
1.501953125e-05,116.488857346
1.50390625e-05,116.486825535
1.505859375e-05,116.483438593
1.5078125e-05,116.478695635
1.509765625e-05,116.47259542
1.51171875e-05,116.465136358
1.513671875e-05,116.456316505
1.515625e-05,116.446133569
1.517578125e-05,116.434584907
1.51953125e-05,116.421667531
1.521484375e-05,116.407378107
1.5234375e-05,116.39171296
1.525390625e-05,116.374668075
1.52734375e-05,116.356239097
1.529296875e-05,116.336421341
1.53125e-05,116.315209788
1.533203125e-05,116.292599095
1.53515625e-05,116.268583591
1.537109375e-05,116.243157288
1.5390625e-05,116.216313883
1.541015625e-05,116.188046761
1.54296875e-05,116.158349002
1.544921875e-05,116.127213383
1.546875e-05,116.094632386
1.548828125e-05,116.060598202
1.55078125e-05,116.025102737
1.552734375e-05,115.98813762
1.5546875e-05,115.949694205
1.556640625e-05,115.909763579
1.55859375e-05,115.868336571
1.560546875e-05,115.825403757
1.5625e-05,115.780955467
1.564453125e-05,115.734981792
1.56640625e-05,115.687472593
1.568359375e-05,115.638417509
1.5703125e-05,115.587805963
1.572265625e-05,115.535627173
1.57421875e-05,115.481870157
1.576171875e-05,115.426523746
1.578125e-05,115.369576592
1.580078125e-05,115.311017173
1.58203125e-05,115.250833811
1.583984375e-05,115.189014672
1.5859375e-05,115.125547784
1.587890625e-05,115.060421043
1.58984375e-05,114.993622224
1.591796875e-05,114.925138993
1.59375e-05,114.854958919
1.595703125e-05,114.78306948
1.59765625e-05,114.709458079
1.599609375e-05,114.634112056
1.6015625e-05,114.557018696
1.603515625e-05,114.478165246
1.60546875e-05,114.397538922
1.607421875e-05,114.315126925
1.609375e-05,114.230916453
1.611328125e-05,114.144894714
1.61328125e-05,114.057048938
1.615234375e-05,113.967366392
1.6171875e-05,113.875834392
1.619140625e-05,113.782440316
1.62109375e-05,113.687171623
1.623046875e-05,113.590015859
1.625e-05,113.490960678
1.626953125e-05,113.389993854
1.62890625e-05,113.287103294
1.630859375e-05,113.182277055
1.6328125e-05,113.075503359
1.634765625e-05,112.966770607
1.63671875e-05,112.856067394
1.638671875e-05,112.743382525
1.640625e-05,112.628705031
1.642578125e-05,112.512024183
1.64453125e-05,112.393329511
1.646484375e-05,112.272610815
1.6484375e-05,112.149858185
1.650390625e-05,112.025062015
1.65234375e-05,111.898213023
1.654296875e-05,111.769302259
1.65625e-05,111.638321131
1.658203125e-05,111.505261416
1.66015625e-05,111.370115275
1.662109375e-05,111.232875275
1.6640625e-05,111.093534401
1.666015625e-05,110.952086075
1.66796875e-05,110.808524171
1.669921875e-05,110.662843033
1.671875e-05,110.515037491
1.673828125e-05,110.365102876
1.67578125e-05,110.213035041
1.677734375e-05,110.058830373
1.6796875e-05,109.902485813
1.681640625e-05,109.743998869
1.68359375e-05,109.583367636
1.685546875e-05,109.420590809
1.6875e-05,109.255667702
1.689453125e-05,109.088598264
1.69140625e-05,108.919383093
1.693359375e-05,108.748023453
1.6953125e-05,108.574521289
1.697265625e-05,108.398879246
1.69921875e-05,108.221100681
1.701171875e-05,108.041189677
1.703125e-05,107.859151064
1.705078125e-05,107.674990427
1.70703125e-05,107.488714126
1.708984375e-05,107.300329309
1.7109375e-05,107.109843922
1.712890625e-05,106.917266731
1.71484375e-05,106.722607328
1.716796875e-05,106.525876148
1.71875e-05,106.327084484
1.720703125e-05,106.126244494
1.72265625e-05,105.923369219
1.724609375e-05,105.718472593
1.7265625e-05,105.511569452
1.728515625e-05,105.30267555
1.73046875e-05,105.091807568
1.732421875e-05,104.878983124
1.734375e-05,104.664220783
1.736328125e-05,104.447540066
1.73828125e-05,104.228961464
1.740234375e-05,104.008506438
1.7421875e-05,103.786197438
1.744140625e-05,103.5620579
1.74609375e-05,103.336112263
1.748046875e-05,103.108385967
1.75e-05,102.878905466
1.751953125e-05,102.647698232
1.75390625e-05,102.414792756
1.755859375e-05,102.180218559
1.7578125e-05,101.944006191
1.759765625e-05,101.706187237
1.76171875e-05,101.466794319
1.763671875e-05,101.225861097
1.765625e-05,100.983422273
1.767578125e-05,100.739513589
1.76953125e-05,100.49417183
1.771484375e-05,100.247434821
1.7734375e-05,99.9993414276
1.775390625e-05,99.7499315536
1.77734375e-05,99.4992461385
1.779296875e-05,99.2473271539
1.78125e-05,98.9942176003
1.783203125e-05,98.7399615018
1.78515625e-05,98.4846039011
1.787109375e-05,98.2281908531
1.7890625e-05,97.9707694182
1.791015625e-05,97.7123876546
1.79296875e-05,97.4530946101
1.794921875e-05,97.1929403128
1.796875e-05,96.9319757611
1.798828125e-05,96.6702529134
1.80078125e-05,96.4078246765
