frequency_hz,peak_amplitude_mv
269250,1.04492818172e-14
269500,9.42725225397e-15
269750,7.48376287452e-15
270000,9.08853002344e-15
270250,1.02615044849e-14
270500,1.38527701119e-14
270750,5.8098254454e-15
271000,1.16126655251e-14
271250,8.63292862297e-15
271500,8.23815984055e-15
271750,9.77012850268e-15
272000,1.18176269581e-14
272250,1.08807592553e-14
272500,8.51835314031e-15
272750,8.9289513649e-15
273000,9.60879204054e-15
273250,1.16206833083e-14
273500,1.25267929815e-14
273750,7.09925790378e-15
274000,6.46288009534e-15
274250,1.10448405555e-14
274500,1.24987571788e-14
274750,1.27254388994e-14
275000,1.41538394434e-14
275250,1.89067561169e-15
275500,1.39559076952e-14
275750,1.16741621704e-14
276000,4.91364322883e-15
276250,9.48073150918e-15
276500,1.0639394648e-14
276750,1.3866790123e-14
277000,1.29384841828e-14
277250,8.11770052473e-15
277500,8.57425823232e-15
277750,1.01776946406e-14
278000,8.95858865096e-15
278250,9.10708516534e-15
278500,7.64333740718e-15
278750,6.67935304612e-15
279000,7.51307462753e-15
279250,8.82357269424e-15
279500,1.00033468088e-14
279750,8.26073144023e-15
280000,9.64021554526e-15
280250,5.93949309469e-15
280500,8.78420542757e-15
280750,4.7610400713e-15
281000,1.04129270843e-14
281250,1.8211079579e-14
281500,1.04118014566e-14
281750,1.07348722725e-14
282000,9.65881708191e-15
282250,9.40499670587e-15
282500,1.06347701005e-14
282750,6.73595945378e-15
283000,8.43060007288e-15
283250,7.07481677708e-15
283500,6.66049111728e-15
283750,7.7381903726e-15
284000,9.80231978195e-15
284250,7.1071174616e-15
284500,8.70706899352e-15
284750,6.65216852824e-15
285000,8.51680671075e-15
285250,4.32170930652e-15
285500,1.18283244162e-14
285750,1.05094859282e-14
286000,3.93858023624e-15
286250,1.11262548561e-14
286500,9.40995388315e-15
286750,1.09284666233e-14
287000,1.02373637978e-14
287250,1.0533906598e-14
287500,5.4147124757e-15
287750,7.32757908444e-15
288000,5.81742046284e-15
288250,7.89099390837e-15
288500,6.51689557747e-15
288750,9.53878455634e-15
289000,4.81700297205e-15
289250,8.59750674794e-15
289500,9.32417769801e-15
289750,1.3860906457e-14
290000,9.23535627811e-15
290250,9.05076544671e-15
290500,8.2862663126e-15
290750,9.84935884888e-15
291000,1.27759801242e-14
291250,3.41198522022e-15
291500,9.35716133397e-15
291750,5.64058193076e-15
292000,8.50541013481e-15
292250,8.27805961297e-15
292500,7.64510378885e-15
292750,4.40617089664e-15
293000,1.00901846488e-14
293250,1.17164233038e-14
293500,5.6256129586e-15
293750,5.80782520095e-15
294000,5.54940113325e-15
294250,4.14164722196e-15
294500,7.62361143139e-15
294750,9.01027905129e-15
295000,8.90928927281e-15
295250,8.97707484338e-15
295500,7.97593968398e-15
295750,6.97965590574e-15
296000,7.86154365326e-15
296250,7.24805501869e-15
296500,8.04609704588e-15
296750,7.9445134293e-15
297000,1.01356021233e-14
297250,1.0040218391e-14
297500,7.69362132473e-15
297750,8.72635812621e-15
298000,6.36006222567e-15
298250,1.13009300315e-14
298500,8.65742250844e-15
298750,1.08734085533e-14
299000,8.70047514895e-15
299250,1.40727314876e-14
299500,2.12470996304e-14
299750,4.85171200534e-14
300000,0.385211236849
300250,5.32596843406e-14
300500,3.26153936179e-14
300750,1.94873028841e-14
301000,1.92591990218e-14
301250,1.07739523041e-14
301500,7.3304600163e-15
301750,1.38058967604e-14
302000,1.19698505748e-14
302250,1.1714916732e-14
302500,5.58658906839e-15
302750,7.25455888143e-15
303000,1.07989048333e-14
303250,1.04942274135e-14
303500,6.07909729028e-15
303750,5.27478783159e-15
304000,5.11224248302e-15
304250,1.53519571511e-14
304500,9.24241696869e-15
304750,9.64697120036e-15
305000,5.54771731243e-15
305250,1.31610142041e-14
305500,1.81745871292e-14
305750,3.46843481904e-14
306000,1.52959914511e-14
306250,1.83875660485e-14
306500,2.04515802966e-14
306750,1.22104759351e-15
307000,4.88606019657e-15
307250,2.92641169449e-15
307500,1.55606570454e-14
307750,1.54213977361e-14
308000,7.02541227079e-15
308250,5.94996480501e-15
308500,6.14517199909e-15
308750,1.1872209066e-14
309000,1.22024298916e-14
309250,5.94905771633e-15
309500,5.51491729119e-15
309750,1.18980831294e-14
310000,1.68060293258e-14
310250,1.25218156196e-14
310500,6.91204631114e-15
310750,7.07118633786e-15
311000,9.57258645874e-15
311250,9.94888433317e-15
311500,7.82808390737e-15
311750,2.15355037962e-14
312000,7.16835730463e-15
312250,4.87379361157e-15
312500,1.35205117098e-14
312750,4.56540652707e-15
313000,6.26446526135e-15
313250,1.08838456145e-14
313500,9.20938882563e-15
313750,1.16291374896e-14
314000,6.91917395899e-15
314250,7.41136289365e-15
314500,4.04905527634e-15
314750,1.16690048057e-14
315000,7.40945080399e-15
315250,4.79662463223e-15
315500,5.34027506412e-15
315750,4.94192690218e-15
316000,6.19047696622e-15
316250,7.59225762692e-15
316500,8.08661121927e-15
316750,1.0456259415e-14
317000,5.81249199207e-15
317250,7.0609801196e-15
317500,2.41207308773e-15
317750,2.68828115757e-15
318000,5.73696013107e-15
318250,8.5953815684e-15
318500,8.82251907907e-15
318750,7.01580558945e-15
319000,4.72284641049e-15
319250,3.22952205726e-15
319500,6.26964139361e-15
319750,5.72225899488e-15
320000,7.80916470355e-15
320250,5.74613338601e-15
320500,5.14530979998e-15
320750,5.13676006895e-15
321000,7.88860774548e-15
321250,7.27493806801e-15
321500,4.90509135285e-15
321750,3.524145956e-15
322000,5.23530844996e-15
322250,8.04433094688e-15
322500,5.99004205113e-15
322750,4.91840139727e-15
323000,4.42773152685e-15
323250,4.77748566283e-15
323500,1.0369489995e-14
323750,5.8110070306e-15
324000,9.33865393808e-15
324250,4.30614610085e-15
324500,4.44870571014e-15
324750,1.11060538015e-14
325000,1.87803326146e-14
325250,1.73173319316e-14
325500,5.94506906758e-15
325750,1.86193665891e-14
326000,9.78105861137e-15
326250,5.43690489096e-15
326500,1.42075430862e-15
326750,6.0403909887e-15
327000,7.01706818941e-15
327250,8.52463242783e-15
327500,4.62925995643e-15
327750,3.12464693295e-15
328000,5.28186204519e-15
328250,6.94565954144e-15
328500,7.94163784257e-15
328750,6.17408282577e-15
329000,3.24514110469e-15
329250,1.23949426586e-15
329500,6.05486151378e-15
329750,4.35111910741e-15
330000,3.7747292412e-15
330250,3.24959673448e-15
330500,4.07850138157e-15
330750,3.00972093377e-15
331000,8.92572677041e-15
331250,7.02522049602e-15
331500,3.24957576224e-15
331750,6.10229236598e-15
332000,5.51667803292e-15
332250,4.916738048e-15
332500,1.81373179103e-15
332750,4.10324953428e-15
333000,5.35484397569e-15
333250,3.18288556511e-15
333500,6.69040731683e-15
333750,6.12227694949e-15
334000,9.27756588448e-15
334250,1.01099868465e-14
334500,1.66803828296e-14
334750,1.43076328295e-14
335000,1.4605910139e-14
335250,1.84589396879e-14
335500,1.20062538514e-14
335750,4.09223480885e-15
336000,4.57753241728e-15
336250,7.09752074128e-15
336500,6.67742118434e-15
336750,5.32934074795e-15
337000,3.10670724401e-15
337250,1.0712637641e-15
337500,8.04364443273e-15
337750,8.34296391667e-15
338000,6.25871131858e-15
338250,7.91104048539e-15
338500,2.83237177302e-15
338750,7.65990945628e-15
339000,6.15508224428e-15
339250,6.21239537252e-15
339500,1.08162566617e-14
339750,5.09770426728e-15
340000,4.38043630093e-15
340250,4.33209701449e-15
340500,7.97884061898e-15
340750,4.1084007893e-15
341000,1.76468509805e-15
341250,8.43364148407e-15
341500,9.52158069874e-15
341750,7.06726349525e-15
342000,6.67841335149e-15
342250,4.85057309657e-15
342500,5.76922300251e-15
342750,6.40446957709e-15
343000,9.34329549636e-15
343250,5.86903407412e-15
343500,5.75462977386e-15
343750,4.82267243127e-15
344000,4.41843853517e-15
344250,5.53586877998e-15
344500,7.5484543841e-15
344750,7.01652567966e-15
345000,5.49808174359e-15
345250,4.17296945453e-15
345500,4.10627390778e-15
345750,6.69667044627e-15
346000,8.12041830726e-15
346250,3.98274140521e-15
346500,5.51138992306e-15
346750,4.24889047061e-15
347000,7.55126158256e-15
347250,3.99173970716e-15
347500,3.49476249388e-15
347750,5.07535876106e-15
348000,7.89275820891e-15
348250,3.62441608561e-15
348500,3.16180121235e-15
348750,6.67537867152e-15
349000,5.55454370351e-15
349250,3.90957947699e-15
349500,2.33724092317e-15
349750,5.4587257395e-15
350000,0.0679601306872
350250,1.48521526949e-14
350500,1.33207806053e-14
350750,1.06730032552e-14
351000,9.44730139742e-15
351250,1.03126462572e-14
351500,1.11954977777e-14
351750,9.52694889985e-15
352000,1.08624855042e-14
352250,7.41832852089e-15
352500,5.93408537518e-15
352750,1.11393336217e-14
353000,1.16772668677e-14
353250,7.20067771516e-15
353500,6.46257238471e-15
353750,3.61763866681e-15
354000,1.24104964254e-14
354250,1.00620111115e-14
354500,4.71643610332e-15
354750,4.58451525769e-15
355000,1.41320074679e-14
355250,6.25057567178e-15
355500,1.04294706557e-14
355750,2.34565020479e-14
356000,1.68757887049e-14
356250,2.35949496533e-14
356500,1.48800224439e-14
356750,1.01256849869e-14
357000,6.52188156531e-15
357250,7.52190701544e-15
357500,7.77944836616e-15
357750,2.30696124268e-15
358000,4.43736538587e-15
358250,4.9634294202e-15
358500,4.73873204339e-15
358750,6.263490479e-15
359000,3.23305459787e-15
359250,2.75950591727e-15
359500,6.66540960648e-15
359750,6.59793841595e-15
360000,7.56065697024e-15
360250,5.29526286325e-15
360500,7.07862969823e-15
360750,8.30767742612e-15
361000,6.23119351674e-15
361250,5.49195473795e-15
361500,7.56033875104e-15
361750,7.93833522202e-15
362000,1.21200866872e-14
362250,1.11550297157e-14
362500,1.38305839885e-14
362750,8.9055913372e-15
363000,6.36162982646e-15
363250,5.63432411297e-15
363500,9.82896464584e-15
363750,8.77281878131e-15
364000,5.06190737653e-15
364250,5.09917222992e-15
364500,5.43670856485e-15
364750,1.05435825812e-14
365000,8.87591783857e-15
365250,5.60704867737e-15
365500,3.83839343709e-15
365750,7.29958543867e-15
366000,8.4303726827e-15
366250,8.88062142191e-15
366500,8.25415425621e-15
366750,3.69586832271e-15
367000,3.45850268075e-15
367250,7.6274263097e-15
367500,8.21663325558e-15
367750,1.20032188844e-14
368000,7.32012072957e-15
368250,9.21390092233e-15
368500,5.28348066217e-15
368750,5.4661133308e-15
369000,4.13813895127e-15
369250,4.71517103149e-15
369500,2.85795857439e-15
369750,3.36706450753e-15
370000,3.52176856208e-15
370250,7.09573330624e-15
370500,7.81262719861e-15
370750,6.33092474367e-15
371000,6.61003770834e-15
371250,3.90940059968e-15
371500,5.11909869991e-15
371750,5.58559566865e-15
372000,5.23748516954e-15
372250,1.04749439119e-14
372500,4.12634867722e-15
372750,6.50168794179e-15
373000,6.36855464886e-15
373250,7.79192224676e-15
373500,6.7535489498e-15
373750,5.14629504628e-15
374000,6.52104276508e-15
374250,1.72262044939e-14
374500,5.07897392373e-15
374750,9.48031592153e-15
375000,1.1810007965e-14
375250,1.49245376068e-15
375500,1.11971264644e-14
375750,9.08435502784e-15
376000,3.41723498039e-15
376250,4.08553795079e-15
376500,3.64664861825e-15
376750,6.27865662323e-15
377000,6.29817784544e-15
377250,5.87571155744e-15
377500,3.86787630207e-15
377750,4.61809482079e-15
378000,4.0084494118e-15
378250,7.21057427079e-15
378500,3.79261415007e-15
378750,6.13835191928e-16
379000,4.02271305046e-15
379250,4.68158296282e-15
379500,6.58334492405e-15
379750,3.02767605674e-15
380000,5.30293177149e-15
380250,2.69097448022e-15
380500,4.62681024058e-15
380750,4.35879268332e-15
381000,7.65626416608e-15
381250,8.34146908507e-15
381500,7.76727014504e-15
381750,5.72521478496e-15
382000,6.35943536925e-15
382250,7.50680037496e-15
382500,1.01732834621e-14
382750,7.25079652659e-15
383000,9.41866096505e-15
383250,5.05724313719e-15
383500,5.47796776809e-15
383750,1.077613994e-14
384000,1.59141440988e-14
384250,1.82677225772e-14
384500,1.77664695471e-14
384750,1.5515443306e-14
385000,1.16267173013e-14
385250,1.41404525843e-14
385500,1.43145341417e-14
385750,1.45989403274e-14
386000,9.3887885447e-15
386250,1.14853060742e-14
386500,7.8428857926e-15
386750,7.25590166296e-15
387000,8.40965218891e-15
387250,1.11283817457e-14
387500,6.18887247794e-15
387750,8.95200773959e-15
388000,4.72489414705e-15
388250,6.34140236219e-15
388500,6.04615643752e-15
388750,1.11242922839e-14
389000,5.48531590861e-15
389250,8.16081922059e-15
389500,5.85542784422e-15
389750,1.09226416359e-14
390000,6.10418803286e-15
390250,9.7233865064e-15
390500,5.17350687643e-15
390750,4.20037739845e-15
391000,6.90192692293e-15
391250,4.23020285252e-15
391500,7.21615762174e-15
391750,6.00264225853e-15
392000,4.53403437173e-15
392250,5.54561872415e-15
392500,5.7995126339e-15
392750,4.44725070562e-15
393000,5.64015007021e-15
393250,4.78060659525e-15
393500,5.66700845551e-15
393750,4.23248429917e-15
394000,5.75687240715e-15
394250,5.01070429078e-15
394500,5.42047461681e-15
394750,8.08092027106e-15
395000,2.9626380157e-15
395250,6.44761923554e-15
395500,6.39711015358e-15
395750,3.2580054935e-15
396000,4.37382805329e-15
396250,4.23268452204e-15
396500,5.21002063387e-15
396750,4.81568958389e-15
397000,7.06375759802e-15
397250,1.06445517765e-14
397500,6.38073346981e-15
397750,8.11399703582e-15
398000,5.02846347045e-15
398250,7.93033478906e-15
398500,6.94497581873e-15
398750,6.02110953394e-15
399000,4.95148609599e-15
399250,6.91262128987e-15
399500,6.43211725775e-15
399750,7.83568569163e-15
400000,0.0104273684438
400250,8.57146148609e-15
400500,5.88181748972e-15
400750,6.59171441236e-15
401000,5.55726248639e-15
401250,9.2490565605e-15
401500,6.87884048927e-15
401750,5.35054808645e-15
402000,7.30090967269e-15
402250,6.05362729363e-15
402500,4.13968234141e-15
402750,5.86751862454e-15
403000,5.36509740288e-15
403250,3.42025448479e-15
403500,2.15369947103e-15
403750,7.84234476665e-16
404000,2.66854396087e-15
404250,3.90350921669e-15
404500,3.50238903176e-16
404750,2.39325730677e-15
405000,7.36544413579e-15
405250,5.39811122009e-15
405500,1.40318185598e-14
405750,1.78976575612e-14
406000,1.40337028115e-14
406250,1.29350090844e-14
406500,8.94038759396e-15
406750,3.96199649611e-15
407000,1.95377530382e-15
407250,4.15082947466e-15
407500,8.12421242484e-15
407750,6.25107172722e-15
408000,4.56396341365e-15
408250,1.54937581139e-15
408500,2.75308727576e-15
408750,6.52032972655e-15
409000,5.90129867402e-15
409250,4.11509854896e-15
409500,4.41373048416e-15
409750,3.53660568285e-15
410000,7.23222067694e-15
410250,5.87740229884e-15
410500,5.65728613483e-15
410750,6.11068727522e-15
411000,6.75212237871e-15
411250,8.63053374617e-15
411500,5.49969768472e-15
411750,8.68539057951e-15
412000,4.49123821753e-15
412250,2.35038836122e-15
412500,8.48342273815e-15
412750,4.47378982462e-15
413000,4.99810936368e-15
413250,6.55626600346e-15
413500,3.66187771262e-15
413750,7.07614733217e-15
414000,4.22701413446e-15
414250,3.98075482977e-15
414500,2.93874037385e-15
414750,5.78623771401e-15
415000,7.14995448794e-15
415250,5.5774423577e-15
415500,4.43577072404e-15
415750,4.88029360992e-15
416000,5.82268636569e-15
416250,2.43418448092e-15
416500,5.17695256893e-15
416750,5.641422203e-15
417000,2.76789170081e-15
417250,3.64695051729e-15
417500,4.57123445206e-15
417750,3.84762731327e-15
418000,1.26199696613e-14
418250,8.83903851872e-15
418500,1.31570502896e-14
418750,7.40356557573e-15
419000,7.36755533458e-15
419250,1.98972847206e-15
419500,8.48088936352e-15
419750,5.10400010297e-15
420000,5.46197235925e-15
420250,7.12784621115e-15
420500,8.91233663416e-15
420750,4.37199058662e-15
421000,4.73756547959e-15
421250,6.72532657472e-15
421500,2.31104141818e-15
421750,3.2090126445e-15
422000,3.17461848552e-15
422250,2.86133805534e-15
422500,3.51261306984e-15
422750,3.52386837719e-15
423000,2.56488487409e-15
423250,2.60691758857e-15
423500,3.83773223567e-15
423750,3.02164044073e-15
424000,4.23163705646e-15
424250,1.18116322775e-14
424500,7.56440238552e-15
424750,8.96646742902e-15
425000,5.77878252834e-15
425250,5.10950754211e-15
425500,3.53381112807e-15
425750,3.50709700755e-15
426000,3.98125538613e-15
426250,3.01586161428e-15
426500,5.62339396496e-15
426750,4.055143252e-15
427000,3.80615879636e-15
427250,5.77497774695e-15
427500,4.00478884284e-15
427750,2.7582435596e-15
428000,4.10696267192e-15
428250,3.90883751033e-15
428500,8.72116082695e-15
428750,5.20902449092e-15
429000,4.36951827637e-15
429250,1.55566695001e-15
429500,5.0895265455e-15
429750,3.84436113207e-15
430000,4.09623103294e-15
430250,5.33578443691e-15
430500,4.03351207383e-15
430750,3.24825168329e-15
431000,4.11890633114e-15
431250,2.27801326749e-15
431500,5.49055270473e-15
431750,3.80188788904e-15
432000,5.68998275878e-15
432250,1.93870709816e-15
432500,3.10173952863e-15
432750,1.95900856336e-15
433000,3.53573708025e-15
433250,2.53822656406e-15
433500,3.21387652817e-15
433750,2.90444243226e-15
434000,8.8965647604e-15
434250,8.00317120055e-15
434500,1.58945538789e-14
434750,1.16549178467e-14
435000,1.5816270416e-14
435250,1.18763324146e-14
435500,1.30080221412e-14
435750,7.10830609e-15
436000,8.20776602214e-15
436250,1.18532728352e-14
436500,1.40532075305e-15
436750,6.54112044242e-15
437000,1.88867269232e-15
437250,9.79717078979e-16
437500,6.91440483104e-15
437750,6.15011689971e-15
438000,5.37679493394e-15
438250,2.79658606322e-15
438500,4.41449922542e-15
438750,4.29432236605e-15
439000,6.04691847894e-15
439250,6.37251135374e-15
439500,6.32090497861e-15
439750,4.2184546982e-15
440000,4.71827309845e-15
440250,5.40866759508e-15
440500,7.62612413582e-15
440750,2.13524367267e-15
441000,2.22124402774e-16
441250,7.98500211432e-15
441500,8.52557723339e-15
441750,5.81907325654e-15
442000,6.12764144519e-15
442250,4.01362487968e-15
442500,5.63110152622e-15
442750,4.59113869032e-15
443000,6.38894914701e-15
443250,4.62140316707e-15
443500,3.87300571211e-15
443750,4.01108342366e-15
444000,2.32307865293e-15
444250,2.49381814378e-15
444500,5.96726615372e-15
444750,5.01923774949e-15
445000,4.28113190608e-15
445250,2.85266206442e-15
445500,2.36648462153e-15
445750,2.47218028798e-15
446000,4.19708056741e-15
446250,1.88950074171e-15
446500,2.71780028337e-15
446750,4.70346780526e-15
447000,1.28846829724e-14
447250,5.53876368366e-15
447500,3.41008628888e-15
447750,3.3434983074e-15
448000,6.85203564716e-15
448250,2.76985350023e-15
448500,2.31273988761e-15
448750,6.56955246344e-15
449000,6.97054289664e-15
449250,5.85562934665e-15
449500,5.50672031683e-15
449750,2.35800424018e-15
450000,0.0014161675505
450250,4.13131349692e-15
450500,4.87528823361e-15
450750,2.93724003481e-15
451000,3.65639035748e-15
451250,6.77019115277e-15
451500,6.22560951259e-15
451750,3.65020500814e-15
452000,7.15170508474e-15
452250,5.91429909881e-15
452500,5.86013348041e-15
452750,5.57461344262e-15
453000,8.17461117725e-15
453250,4.73493023865e-15
453500,5.87575583381e-15
453750,2.35768063146e-15
454000,7.59843458892e-15
454250,5.69404491602e-15
454500,5.87445447505e-15
454750,4.63734945214e-15
455000,5.18173794297e-15
455250,1.43414877347e-15
455500,3.09779015922e-15
455750,6.88452585144e-15
456000,8.81071812832e-15
456250,1.08852345913e-14
456500,5.99142627936e-15
456750,5.69003922103e-15
457000,2.59202724084e-15
457250,2.92088019306e-15
457500,5.83684671376e-15
457750,3.99145124888e-15
458000,6.2006574069e-15
458250,2.83330417154e-15
458500,4.94251305412e-15
458750,4.05110175742e-15
459000,4.72653379084e-15
459250,4.17702077297e-15
459500,1.6883454917e-15
459750,6.57799875745e-15
460000,4.35340586313e-15
460250,1.04095454073e-14
460500,4.51574697889e-15
460750,4.26871660496e-15
461000,4.69809293238e-15
461250,4.35318417162e-15
461500,4.35341017377e-15
461750,5.50936057883e-15
462000,3.06168633776e-15
462250,4.93065032851e-15
462500,4.42393509581e-15
462750,6.58932487683e-15
463000,2.69352221332e-15
463250,1.13936036401e-15
463500,8.27860556155e-15
463750,1.14619971313e-14
464000,2.32878277659e-15
464250,2.20315281666e-15
464500,8.87132926489e-15
464750,5.81223722012e-15
465000,8.69127109498e-15
465250,1.59744361854e-15
465500,2.41622726092e-15
465750,5.21966887611e-15
466000,4.58778095576e-15
466250,7.29678179024e-15
466500,4.46854564706e-15
466750,1.49912737981e-15
467000,1.82646979135e-15
467250,6.706327968e-15
467500,6.13584088129e-15
467750,9.88048571289e-15
468000,3.49338213111e-15
468250,7.61964912085e-15
468500,2.10510566532e-15
468750,7.21564467116e-15
469000,1.44598029721e-15
469250,7.1362048947e-15
469500,6.81778400529e-15
469750,3.21098215614e-15
470000,4.68603723462e-15
470250,9.38620010554e-15
470500,9.70223491765e-15
470750,8.48421317358e-15
471000,7.2883309853e-15
471250,1.48933640173e-15
471500,8.65390234313e-15
471750,6.80267644061e-15
472000,4.1290198166e-15
472250,9.3999589373e-15
472500,2.40593555507e-16
472750,4.53694456764e-15
473000,3.44183068362e-15
473250,5.36290417699e-15
473500,3.64093379851e-15
473750,3.86033491812e-15
474000,3.49496246494e-15
474250,9.43899835023e-15
474500,1.9489150101e-15
474750,7.35834381422e-15
475000,8.58274612339e-15
475250,3.69761149669e-15
475500,8.77986932744e-15
475750,8.25362398668e-15
476000,2.80750840524e-15
476250,1.70245870129e-15
476500,1.31325435456e-15
476750,2.38508300904e-15
477000,1.61115093894e-15
477250,4.76992911997e-15
477500,2.7211123646e-15
477750,3.51543109496e-15
478000,3.15960036611e-15
478250,3.87317791279e-15
478500,1.53173160825e-15
478750,7.44148880127e-16
479000,4.38815941352e-15
479250,2.84005881384e-15
479500,5.65056228602e-15
479750,3.67909631535e-15
480000,4.44678686474e-15
480250,3.75917159978e-15
480500,4.72896687403e-15
480750,3.41987684028e-15
481000,4.75797956051e-15
481250,4.6626750353e-15
481500,7.63865983899e-15
481750,5.41355911199e-15
482000,7.518289365e-15
482250,6.09165868316e-15
482500,7.36305925305e-15
482750,4.68831945979e-15
483000,5.9145578548e-15
483250,5.22804263495e-15
483500,4.71603561251e-15
483750,5.07398397798e-15
484000,7.50996077301e-15
484250,9.88758848204e-15
484500,8.21526539468e-15
484750,2.96812474621e-15
485000,2.59913299762e-15
485250,2.33961376487e-15
485500,6.23917843325e-15
485750,6.52480580697e-15
486000,6.3135588608e-15
486250,6.16174977252e-15
486500,8.38678671064e-15
486750,2.83124485012e-15
487000,3.24857639578e-15
487250,7.13822145903e-15
487500,6.19358642788e-15
487750,8.72448835764e-15
488000,4.68732436368e-15
488250,2.46754546701e-15
488500,2.03354645719e-15
488750,5.8045683197e-15
489000,5.38164720405e-15
489250,4.89821241731e-15
489500,3.78720839737e-15
489750,4.00663375257e-15
490000,2.86937086061e-15
490250,5.96897207304e-15
490500,2.52534686371e-15
490750,3.72902797128e-15
491000,8.8502074213e-15
491250,1.66976312032e-14
491500,1.03078377162e-14
491750,7.5178639193e-15
492000,6.88104426175e-15
492250,3.53835816666e-15
492500,5.32976340747e-15
492750,3.77866541268e-15
493000,5.07485754136e-15
493250,3.50696643624e-15
493500,5.51915446726e-15
493750,4.73558934733e-15
494000,6.77306482698e-15
494250,7.88518074021e-15
494500,6.94810087011e-15
494750,6.41375875206e-15
495000,4.00431600517e-15
495250,2.061620455e-15
495500,4.77657545794e-15
495750,3.89051031985e-15
496000,5.33889581299e-15
496250,2.5427095265e-15
496500,2.02575215896e-15
496750,4.19017384286e-15
497000,1.30499196255e-14
497250,1.48232142021e-14
497500,5.04467379736e-15
497750,7.31148684491e-15
498000,7.19568689645e-15
498250,6.45362580274e-15
498500,5.16552496993e-15
498750,1.01434546708e-14
499000,7.02506676305e-15
499250,3.36487086706e-15
499500,1.60207693975e-15
499750,6.03633905945e-15
500000,0.000172575417976
500250,8.24145218893e-15
500500,4.51941948521e-15
500750,3.77727765238e-15
501000,3.24977270663e-15
501250,5.14283460575e-15
501500,3.92611180958e-15
501750,3.29726659217e-15
502000,3.62351046204e-15
502250,4.63848847175e-15
502500,2.46753936041e-15
502750,3.72589607399e-15
503000,1.93220436582e-15
503250,2.60555554418e-15
503500,1.89419627634e-15
503750,2.56848357107e-15
504000,2.732276703e-15
504250,3.01244301977e-15
504500,2.22646112851e-15
504750,1.13069464677e-15
505000,3.11830488675e-15
505250,5.71641723303e-15
505500,6.90663512046e-15
505750,4.79475750501e-15
506000,8.12257769514e-15
506250,7.12252766234e-15
506500,4.69909750318e-15
506750,3.67406637199e-15
507000,3.42428676692e-15
507250,3.54807598904e-15
507500,4.35194995779e-15
507750,3.24382312444e-15
508000,1.42172577933e-15
508250,2.0164284646e-15
508500,3.44475042124e-15
508750,4.59905081745e-15
509000,6.01515658909e-15
509250,3.75979893824e-15
509500,1.32748761867e-14
509750,3.02997439203e-15
510000,2.31443454952e-15
510250,5.73718134787e-15
510500,1.02293838839e-14
510750,7.04445943465e-15
511000,8.48059535623e-15
511250,1.13969420933e-14
511500,8.79678764179e-15
511750,7.23482893969e-15
512000,6.42229379895e-15
512250,2.22624009907e-15
512500,3.80182067655e-15
512750,7.41149467263e-15
513000,6.59424937674e-15
513250,4.62767319133e-15
513500,5.07701431339e-15
513750,6.36342460939e-15
514000,2.57961217584e-15
514250,2.43465810599e-15
514500,5.42151634559e-15
514750,5.81199025212e-15
515000,6.3316438269e-15
515250,6.96722643696e-15
515500,8.31706611071e-15
515750,6.09774591435e-15
516000,7.53254935376e-15
516250,2.80379628225e-15
516500,2.36171259104e-15
516750,1.77672063057e-15
517000,3.69042943737e-15
517250,4.72871595724e-15
517500,4.80471827547e-15
517750,6.08539875333e-15
518000,5.90102814699e-15
518250,4.71881407821e-15
518500,6.12586865564e-15
518750,3.2386578036e-15
519000,7.02503075362e-15
519250,3.3890881074e-15
519500,6.86256166827e-15
519750,3.44347739768e-15
520000,5.34049719465e-15
520250,8.7661476288e-15
520500,8.52461586829e-15
520750,5.65097465696e-15
521000,5.30901340453e-15
521250,5.28436520318e-15
521500,1.03348890695e-14
521750,3.57135638228e-15
522000,5.44172035149e-15
522250,5.97297796399e-15
522500,3.80068198716e-15
522750,2.38284929483e-15
523000,3.65183467476e-15
523250,4.71743932415e-15
523500,1.51305113996e-15
523750,1.72826151656e-15
524000,3.52496471479e-15
524250,6.87029819879e-15
524500,6.46893301062e-15
524750,5.34292848874e-15
525000,7.6915655432e-15
525250,1.19062075276e-14
525500,9.53059353344e-15
525750,1.02695254346e-14
526000,1.11543825192e-14
526250,1.15043810571e-15
526500,1.01991768473e-14
526750,7.81727034767e-16
527000,3.16174732121e-15
527250,4.77906042203e-15
527500,7.11357170996e-15
527750,3.63174842618e-15
528000,3.42379233445e-15
528250,2.26181352171e-15
528500,5.80098049138e-15
528750,5.45280970828e-15
529000,6.36113101413e-15
529250,3.20259481433e-15
529500,6.7363272329e-15
529750,3.05010238214e-15
530000,5.49561435513e-15
530250,5.23828288861e-15
530500,7.36628736352e-15
530750,5.58041759586e-15
531000,5.13419110943e-15
531250,2.15613107793e-15
531500,2.30559046359e-15
531750,1.94707406049e-15
532000,3.01218376614e-15
532250,3.21368016529e-15
532500,3.8305871087e-15
532750,2.32215532751e-15
533000,3.55399247476e-15
533250,2.3498082907e-15
533500,3.66088636527e-15
533750,3.17471402085e-15
534000,3.6837555446e-15
534250,1.94751519611e-15
534500,4.84725435281e-15
534750,2.93773297915e-15
535000,4.19059508048e-15
535250,2.32337788985e-15
535500,1.82778312917e-15
535750,1.655193631e-15
536000,1.60549924122e-15
536250,5.27229051937e-15
536500,2.68774484298e-15
536750,3.82390907329e-15
537000,2.93510190714e-16
537250,6.02892125199e-16
537500,3.19887510675e-15
537750,5.02866356768e-15
538000,3.79955395784e-15
538250,1.08695369447e-15
