frequency_hz,peak_amplitude_mv
264750,8.39772127909e-16
265000,5.6579767134e-16
265250,2.11918209395e-15
265500,1.12475016826e-15
265750,1.87992941963e-15
266000,5.09189457821e-16
266250,1.95747311038e-15
266500,1.14172943716e-15
266750,1.195967197e-15
267000,8.49874707691e-16
267250,1.01614133054e-15
267500,9.64691871879e-16
267750,1.57028925916e-15
268000,1.1728246175e-15
268250,1.9663338356e-15
268500,1.42357818175e-15
268750,1.98796980712e-15
269000,1.4194662177e-15
269250,1.85917075867e-15
269500,1.89911389466e-15
269750,1.61728466616e-15
270000,1.71244930325e-15
270250,1.93562762271e-15
270500,3.43591207496e-15
270750,2.12565648954e-15
271000,2.21511376711e-15
271250,7.96438324176e-16
271500,8.83438254972e-16
271750,1.60117760423e-15
272000,1.53518054817e-15
272250,1.37001830974e-15
272500,1.21608190864e-15
272750,1.13742171955e-15
273000,1.33978799861e-15
273250,1.34589220123e-15
273500,1.28690339133e-15
273750,1.25428891906e-15
274000,1.04104011482e-15
274250,1.30217452494e-15
274500,9.42507905827e-16
274750,1.61716324448e-15
275000,1.43153311599e-15
275250,7.67240265284e-16
275500,8.94034693781e-16
275750,1.18879694484e-15
276000,1.21302030589e-15
276250,1.33926009771e-15
276500,2.09583872843e-16
276750,1.42750012084e-15
277000,2.07437105022e-15
277250,1.8118235029e-15
277500,9.38431104137e-16
277750,1.15377863098e-15
278000,1.80163139325e-15
278250,9.09341773921e-16
278500,9.22222535395e-16
278750,6.27220979262e-16
279000,6.68765479202e-16
279250,8.06031624709e-16
279500,5.58323603629e-16
279750,9.09822080302e-16
280000,1.20956828607e-15
280250,4.56908904898e-16
280500,8.36502818949e-16
280750,6.07100630799e-16
281000,8.50222177721e-16
281250,8.18596180256e-16
281500,1.18393928882e-15
281750,9.05786964874e-16
282000,9.57792709512e-16
282250,1.13533290129e-15
282500,1.02220252259e-15
282750,1.05183104658e-15
283000,8.71391495683e-16
283250,8.94532471319e-16
283500,9.16200974793e-16
283750,7.71363826048e-16
284000,1.45898556019e-15
284250,1.41510260175e-15
284500,1.24311023204e-15
284750,1.45674174583e-15
285000,2.56863870033e-15
285250,4.471495542e-15
285500,3.75060572186e-15
285750,1.72283376604e-15
286000,8.35411764847e-16
286250,1.26152479838e-15
286500,1.43805511178e-15
286750,2.05640883066e-15
287000,1.50418100847e-15
287250,2.48149273183e-15
287500,9.4153642679e-16
287750,7.05531133345e-16
288000,5.88877674743e-16
288250,1.13415758311e-15
288500,7.4907054428e-16
288750,1.01685589452e-15
289000,4.21901197366e-16
289250,3.41155065688e-16
289500,1.14264056445e-15
289750,1.18387194124e-15
290000,1.10813824228e-15
290250,7.76263689692e-16
290500,1.18748386806e-15
290750,1.46972677871e-15
291000,3.93477238383e-15
291250,4.11563344737e-15
291500,1.5931822699e-15
291750,1.0004451063e-15
292000,7.27955775232e-16
292250,7.76722026624e-16
292500,3.62170090658e-17
292750,9.25611166512e-16
293000,1.54388520299e-15
293250,2.73970113578e-15
293500,1.11126312537e-15
293750,5.856242577e-16
294000,9.704126906e-16
294250,1.50951249237e-15
294500,9.8074684055e-16
294750,1.17868833615e-15
295000,9.61542709673e-16
295250,8.23715889937e-16
295500,4.64842318315e-16
295750,6.71286247966e-16
296000,5.12784883605e-16
296250,8.87456962483e-16
296500,7.84983353342e-16
296750,4.30505057542e-16
297000,7.55606148331e-16
297250,1.35816997811e-15
297500,5.93030017982e-16
297750,1.50166431512e-15
298000,1.50290467897e-15
298250,2.09154869638e-15
298500,7.65327797447e-16
298750,3.57615997269e-15
299000,3.96585103466e-15
299250,4.76049330711e-15
299500,8.34625271343e-15
299750,1.86702254087e-14
300000,0.151608130416
300250,2.04107444384e-14
300500,1.20252422859e-14
300750,8.06854178268e-15
301000,6.44622703604e-15
301250,3.6294802353e-15
301500,4.02260290655e-15
301750,4.52103260158e-15
302000,3.72846131893e-15
302250,2.99202006686e-15
302500,1.50689602414e-15
302750,3.11701105253e-15
303000,4.13226775845e-15
303250,3.08395132754e-15
303500,9.63616632125e-16
303750,5.17140350599e-16
304000,4.20498211493e-15
304250,4.49038645008e-15
304500,9.52547788776e-16
304750,1.7186222034e-15
305000,3.78098200584e-15
305250,5.8134507865e-15
305500,4.51851411497e-15
305750,1.10673764913e-14
306000,5.55822810883e-15
306250,6.93668720168e-15
306500,6.22741220322e-15
306750,1.21003690853e-15
307000,2.03657062344e-15
307250,2.84309711699e-15
307500,6.23115092754e-15
307750,3.14796940596e-15
308000,1.32463985455e-15
308250,5.35403047824e-16
308500,2.79154104632e-15
308750,2.93291205102e-15
309000,2.50650020253e-15
309250,3.48020205205e-16
309500,4.07805358779e-15
309750,2.53951250401e-15
310000,3.90513589149e-15
310250,2.14839247391e-15
310500,7.1675783802e-16
310750,8.29992010417e-16
311000,2.73656680938e-15
311250,1.94676451274e-15
311500,3.21630666879e-15
311750,5.0097049907e-15
312000,2.10789453957e-15
312250,2.0515547984e-15
312500,2.07478864145e-15
312750,7.40837698317e-16
313000,1.79919970336e-15
313250,2.4356759373e-15
313500,3.40736022505e-15
313750,3.35078112885e-15
314000,1.9798386914e-15
314250,2.35939594011e-15
314500,1.99466643721e-15
314750,2.3864790765e-15
315000,1.26140829372e-15
315250,2.01376503664e-15
315500,3.2031569659e-15
315750,2.04792801589e-15
316000,1.09221848695e-15
316250,1.14415220494e-15
316500,1.17721398764e-15
316750,2.83252007322e-15
317000,2.33264178152e-15
317250,1.96677313456e-15
317500,1.81656021046e-15
317750,1.51437094137e-15
318000,5.70390900701e-16
318250,1.45996112829e-15
318500,1.98627757825e-15
318750,2.04047948628e-15
319000,7.89743079448e-16
319250,5.79434386695e-16
319500,3.29371695463e-16
319750,1.5483259666e-15
320000,6.00065134171e-16
320250,1.3479356513e-15
320500,1.08521108559e-15
320750,1.76469955036e-15
321000,1.65129280617e-15
321250,9.25380319899e-16
321500,7.51625204551e-16
321750,9.11962548944e-16
322000,2.02379958265e-16
322250,1.19713998868e-15
322500,9.76416284311e-16
322750,1.84965528498e-15
323000,5.79546470966e-16
323250,9.45231370845e-16
323500,1.32598562739e-15
323750,7.83972627466e-16
324000,1.07199317387e-15
324250,1.31736556734e-15
324500,9.64109517403e-16
324750,1.33750340861e-15
325000,4.92189818437e-15
325250,6.36552748837e-15
325500,1.31653414708e-15
325750,5.90484097664e-15
326000,4.82317062055e-15
326250,1.86336442546e-15
326500,2.17240821109e-15
326750,6.56544172987e-16
327000,1.4730105266e-15
327250,1.65895092298e-15
327500,1.98642356297e-15
327750,1.34013904146e-15
328000,8.9710596396e-16
328250,9.53523290129e-16
328500,1.29369451255e-15
328750,1.37205058744e-15
329000,1.65561784257e-15
329250,1.11902933983e-15
329500,2.70007627101e-16
329750,2.29026598262e-16
330000,9.03103335607e-16
330250,7.37601991848e-16
330500,6.47749666177e-16
330750,2.72466503574e-16
331000,2.07734696682e-15
331250,2.41634468975e-15
331500,9.87836378252e-16
331750,9.60626408844e-16
332000,1.30644042129e-15
332250,1.35876714039e-15
332500,1.6797165119e-15
332750,5.69913959484e-16
333000,1.3853367369e-15
333250,1.15463966951e-15
333500,6.25995788981e-16
333750,4.37406634266e-16
334000,9.53751270862e-16
334250,1.14384323319e-15
334500,5.36552705382e-16
334750,3.25753495867e-16
335000,5.10018933628e-16
335250,1.32065634326e-15
335500,1.13436827408e-15
335750,9.11653912709e-16
336000,1.27240821483e-16
336250,3.86732586394e-16
336500,8.71998996091e-16
336750,1.10421492947e-15
337000,1.24392953291e-15
337250,1.00005493618e-15
337500,4.61525459368e-16
337750,4.3715829224e-16
338000,8.68089442365e-16
338250,1.76036957369e-15
338500,1.20483227389e-15
338750,5.97001372077e-16
339000,9.40835245975e-16
339250,6.59142432248e-16
339500,2.26802323469e-15
339750,1.94708585355e-15
340000,8.18631644003e-16
340250,5.24057854004e-16
340500,2.34104649968e-15
340750,1.26583048644e-15
341000,7.47936341769e-16
341250,2.29518120635e-16
341500,9.8495427046e-16
341750,5.15343449548e-16
342000,1.2935663599e-15
342250,3.91429456574e-16
342500,4.87165174427e-16
342750,1.00673160038e-15
343000,7.69646052281e-16
343250,1.06128571178e-15
343500,1.23241033636e-15
343750,9.7031676706e-16
344000,9.45752577258e-16
344250,1.03966343793e-15
344500,1.22669990192e-15
344750,7.73650792695e-16
345000,9.96442122369e-16
345250,1.02963338134e-15
345500,1.29606748855e-15
345750,6.65552159864e-16
346000,1.29946487843e-15
346250,1.07954665731e-15
346500,1.00151550414e-15
346750,1.51632319731e-15
347000,1.18979998531e-15
347250,1.27722112101e-15
347500,7.39450156375e-16
347750,9.73176574895e-16
348000,3.77100230607e-16
348250,4.05103677527e-16
348500,1.07472513096e-15
348750,1.55172878227e-15
349000,1.35071611513e-15
349250,1.00672597945e-15
349500,1.15693199407e-15
349750,6.7218054741e-16
350000,8.58220350605e-16
350250,6.61064169365e-16
350500,8.18606270144e-16
350750,5.55521463507e-16
351000,1.23211172777e-15
351250,6.18675320358e-16
351500,1.60334823297e-15
351750,1.0699428715e-15
352000,1.20016117753e-15
352250,7.5138070691e-16
352500,1.1195227449e-15
352750,1.18517952887e-15
353000,9.09195346353e-16
353250,6.26066265247e-16
353500,1.58009411978e-15
353750,9.77409063488e-16
354000,1.09102355681e-15
354250,6.26712236937e-16
354500,8.86922409615e-16
354750,1.25238987071e-15
355000,1.58015427294e-15
355250,1.16087499609e-15
355500,1.24812053481e-15
355750,1.35838231673e-15
356000,1.73460960178e-15
356250,2.08197888179e-15
356500,2.19476633648e-15
356750,2.96261176129e-15
357000,2.50946660841e-15
357250,1.9560276015e-15
357500,1.71208650235e-15
357750,9.17874415807e-16
358000,4.26311407569e-16
358250,9.94772256413e-16
358500,1.31650396655e-15
358750,4.24720388107e-16
359000,4.97733508213e-16
359250,4.01878229061e-16
359500,3.72508733671e-16
359750,5.63495232951e-16
360000,4.76653745367e-16
360250,1.26291537514e-15
360500,1.62162526579e-15
360750,1.19840907284e-15
361000,5.17985316015e-16
361250,1.08258866965e-15
361500,1.08417670388e-15
361750,2.12700358631e-15
362000,2.85745174632e-15
362250,2.42670316721e-15
362500,3.44241015708e-15
362750,1.01399281082e-15
363000,8.99532645298e-16
363250,5.96997462926e-16
363500,1.77375864631e-15
363750,1.24679724009e-15
364000,1.1166388132e-15
364250,3.61641696662e-16
364500,6.75487768239e-16
364750,6.75256881742e-16
365000,9.23830352125e-16
365250,7.53607876744e-16
365500,1.18680199483e-15
365750,4.66634732445e-16
366000,6.44468733871e-16
366250,1.42296658334e-15
366500,1.12056153023e-15
366750,5.96989402547e-16
367000,7.6227125451e-16
367250,7.32137577443e-16
367500,8.40407561708e-16
367750,1.29026154944e-15
368000,1.00992439467e-15
368250,6.94574539761e-16
368500,3.12534379328e-16
368750,9.33763032821e-16
369000,4.6267651473e-16
369250,1.59390492367e-15
369500,3.52502246579e-16
369750,7.38696829399e-16
370000,2.10998257624e-16
370250,1.29064137157e-15
370500,1.52500937072e-15
370750,8.63942945968e-16
371000,1.6165042231e-15
371250,9.11414162534e-17
371500,1.22221171456e-15
371750,5.50321656202e-16
372000,1.31768382204e-15
372250,5.10459305222e-16
372500,9.12146676453e-16
372750,7.7856481185e-16
373000,6.33680218505e-16
373250,3.96389310506e-16
373500,1.7044787062e-15
373750,7.50480423534e-16
374000,2.15331792226e-15
374250,3.4515363723e-15
374500,3.4193155075e-15
374750,2.74235488527e-15
375000,1.20339500665e-15
375250,7.76255832087e-16
375500,9.09690046839e-16
375750,7.69858909412e-16
376000,1.13534456407e-15
376250,1.33004748966e-15
376500,1.11595863645e-15
376750,6.1982037328e-16
377000,7.26482730272e-16
377250,8.84441678569e-16
377500,8.54462145497e-16
377750,5.09912260208e-16
378000,9.0609214624e-16
378250,6.06646008007e-16
378500,1.85242491385e-15
378750,8.12146511709e-16
379000,3.43809649985e-16
379250,1.02927576008e-15
379500,7.89557660253e-16
379750,3.79862021728e-16
380000,2.24830066818e-16
380250,4.89504749294e-16
380500,2.77158501906e-16
380750,9.76374957213e-16
381000,1.06279081637e-15
381250,9.48125881626e-16
381500,1.26105490664e-15
381750,3.51947494166e-16
382000,4.87474257427e-16
382250,1.02972867851e-15
382500,1.51506385742e-15
382750,2.19400323296e-15
383000,1.72348391285e-15
383250,6.61863317151e-16
383500,9.30073691217e-16
383750,2.52969947616e-15
384000,4.27242652324e-15
384250,5.60800187782e-15
384500,6.65343577812e-15
384750,6.77294266977e-15
385000,6.32087580555e-15
385250,6.85705990354e-15
385500,6.24425917828e-15
385750,4.32834315227e-15
386000,3.42067193767e-15
386250,2.52357858336e-15
386500,1.35494674191e-15
386750,9.12542535908e-16
387000,1.67906126315e-15
387250,2.40877418908e-15
387500,9.53579659552e-16
387750,1.40364547751e-15
388000,1.11675606734e-15
388250,8.37983091614e-16
388500,1.48683063826e-15
388750,2.03139074903e-15
389000,1.84736914108e-15
389250,1.60028051867e-15
389500,1.62807089348e-15
389750,1.14918750578e-15
390000,9.76809960528e-16
390250,1.58900543617e-15
390500,1.7958094956e-15
390750,1.88978762684e-15
391000,1.00338247409e-15
391250,7.90668559311e-16
391500,1.02767952714e-15
391750,9.80739279499e-16
392000,8.38926312038e-16
392250,6.79843610992e-16
392500,3.99547258978e-16
392750,7.18144570032e-16
393000,9.22496760353e-16
393250,1.06027910915e-15
393500,7.62553539527e-16
393750,6.44751516561e-16
394000,3.29828665826e-16
394250,2.75071125943e-16
394500,6.70854923383e-16
394750,1.64532584472e-15
395000,8.5166161549e-16
395250,9.38795230098e-16
395500,7.63135988344e-16
395750,7.27797947193e-16
396000,9.88870238006e-16
396250,6.97375099474e-16
396500,6.2399733042e-16
396750,7.16388793229e-16
397000,6.06560936528e-16
397250,2.21934047368e-15
397500,9.5358054791e-16
397750,7.90698118507e-16
398000,5.78236841268e-16
398250,1.32693573701e-15
398500,1.02361566343e-15
398750,1.21225046546e-15
399000,1.03286736073e-15
399250,1.01378052174e-15
399500,1.05717561742e-15
399750,1.15506286946e-15
400000,0.00410391412218
400250,2.2369948604e-15
400500,1.58537385421e-15
400750,1.51684190314e-15
401000,9.45712347528e-16
401250,2.74182456766e-15
401500,2.28525214506e-15
401750,1.2097849414e-15
402000,2.41849074646e-15
402250,1.48596283996e-15
402500,1.05770251565e-15
402750,2.33765356402e-15
403000,1.92463198708e-15
403250,1.20978838295e-15
403500,1.23119800724e-15
403750,7.88245532609e-16
404000,2.03019389784e-15
404250,2.02050449499e-15
404500,1.80071545513e-15
404750,1.99722316298e-15
405000,3.71619948454e-15
405250,8.18871069276e-16
405500,3.56824322037e-15
405750,5.07900088079e-15
406000,3.52929600345e-15
406250,4.20290172654e-15
406500,2.41080259576e-15
406750,1.59076092177e-15
407000,3.99323130863e-16
407250,1.03841637111e-15
407500,3.25990691908e-15
407750,6.54701282432e-16
408000,7.25672002463e-16
408250,1.49954493012e-15
408500,1.1255826849e-15
408750,1.13925304854e-15
409000,3.41394372222e-16
409250,2.52415940704e-16
409500,1.16736520288e-15
409750,1.0496171231e-15
410000,8.84354404826e-16
410250,9.79995910518e-16
410500,7.07488333418e-16
410750,4.25680268387e-16
411000,1.35573028123e-15
411250,1.77171090202e-15
411500,1.70907838136e-15
411750,1.20033953584e-15
412000,8.42571275537e-16
412250,5.14309790035e-16
412500,1.03389320904e-15
412750,7.24151976608e-16
413000,6.87832110541e-16
413250,4.1832810315e-16
413500,6.62381725816e-16
413750,1.19590379235e-15
414000,8.94534581499e-16
414250,1.13736361417e-15
414500,1.21938778456e-15
414750,4.48031114356e-16
415000,8.4843716785e-16
415250,5.62890543192e-16
415500,1.68608309489e-15
415750,1.1649432306e-15
416000,7.65403256583e-16
416250,3.17565523009e-16
416500,1.01427717578e-15
416750,1.56430028415e-15
417000,1.84597047588e-15
417250,2.10681764759e-15
417500,2.54147560331e-15
417750,2.12629883142e-15
418000,2.42853562455e-15
418250,2.31495541453e-15
418500,2.69580907813e-15
418750,2.00878403108e-15
419000,1.64844709065e-15
419250,1.0308169063e-15
419500,5.52368879799e-16
419750,1.06479150126e-15
420000,8.92738563338e-16
420250,1.0558394032e-15
420500,1.07223325528e-15
420750,1.55836273147e-15
421000,1.11562556691e-15
421250,3.97890182577e-16
421500,2.50558591616e-16
421750,1.34675460246e-15
422000,1.79430728889e-15
422250,1.30976183585e-15
422500,1.09300715229e-15
422750,9.92318026079e-16
423000,3.30820974662e-16
423250,4.78729948704e-16
423500,4.81175396558e-16
423750,6.78957839631e-16
424000,1.30974741976e-15
424250,2.03615969263e-15
424500,1.67258325924e-15
424750,8.59779288457e-16
425000,3.63855874996e-16
425250,5.69538790285e-16
425500,8.08387590981e-16
425750,1.23831332838e-15
426000,8.82797775131e-16
426250,4.37694351336e-16
426500,4.79424303607e-16
426750,3.04887553719e-16
427000,6.94175602349e-16
427250,3.29534177768e-16
427500,7.47133355534e-16
427750,8.04253844171e-16
428000,3.7673010121e-16
428250,7.95858374411e-16
428500,6.03274010465e-16
428750,6.35285043931e-16
429000,3.12484417471e-16
429250,5.02077635838e-16
429500,8.35106591655e-16
429750,6.05490209086e-16
430000,6.47198673782e-16
430250,9.76607925404e-16
430500,3.15244016959e-16
430750,6.25179634171e-16
431000,3.83097588214e-16
431250,1.02817548231e-15
431500,6.72564089792e-16
431750,5.051898932e-16
432000,1.13699452807e-15
432250,9.53753533498e-16
432500,1.72261300024e-15
432750,1.01908761427e-15
433000,9.40084546398e-16
433250,8.02964911159e-16
433500,2.10089851215e-16
433750,7.58752953399e-16
434000,7.33048737145e-16
434250,1.08354661657e-15
434500,7.40390295363e-16
434750,1.33701852411e-15
435000,1.03189389689e-15
435250,3.85007458127e-16
435500,1.90993811507e-15
435750,8.55974682374e-16
436000,2.10728118276e-15
436250,2.91976279734e-15
436500,1.87906303092e-15
436750,2.15216147886e-15
437000,7.59154533493e-16
437250,9.8187077228e-16
437500,2.5615192728e-16
437750,2.79918439852e-16
438000,8.2759446506e-16
438250,6.17147375538e-16
438500,1.00927463243e-15
438750,1.23279476631e-16
439000,4.57315649464e-16
439250,6.2656947452e-16
439500,1.29238694551e-15
439750,1.2946853933e-15
440000,1.290310637e-15
440250,5.04614692736e-16
440500,3.03148477129e-15
440750,2.63994496607e-15
441000,5.27410636846e-16
441250,5.49175267269e-16
441500,5.35143976696e-16
441750,5.89476036127e-16
442000,9.4809804277e-16
442250,6.24122959414e-16
442500,7.62126258541e-16
442750,1.16828288145e-15
443000,2.90347175084e-16
443250,6.7789212904e-16
443500,8.46780549316e-16
443750,6.88925310637e-16
444000,1.10691292656e-15
444250,9.58643725353e-16
444500,3.97538504656e-16
444750,3.28347779056e-16
445000,1.15296552455e-16
445250,5.82589698041e-16
445500,7.1735453434e-16
445750,6.40347107948e-16
446000,8.31710864763e-16
446250,8.12816587842e-16
446500,3.467974942e-16
446750,9.66849302767e-16
447000,2.55625506869e-16
447250,4.51699991929e-16
447500,4.39132124332e-16
447750,3.31736245709e-16
448000,6.69691888357e-16
448250,2.05821734206e-16
448500,2.29627580791e-16
448750,1.63830756469e-15
449000,1.85671305071e-15
449250,1.03052744712e-15
449500,6.47020327955e-16
449750,3.95956445021e-16
450000,5.5981434755e-16
450250,2.86009659451e-16
450500,2.57195933428e-16
450750,2.56176872714e-16
451000,8.48853953586e-16
451250,4.91984853262e-16
451500,5.24662651926e-16
451750,3.39934898453e-16
452000,4.33115043563e-16
452250,3.99863407957e-16
452500,2.89523807001e-16
452750,6.90887560686e-17
453000,6.73196669414e-16
453250,1.66735709458e-16
453500,9.72710462832e-16
453750,2.9444607413e-16
454000,5.6672201256e-16
454250,1.081716676e-16
454500,7.05201840485e-16
454750,4.55619437219e-16
455000,5.43702163275e-16
455250,5.362378836e-16
455500,4.87368895523e-16
455750,6.01926995126e-16
456000,7.16564523147e-16
456250,1.40559254315e-15
456500,5.77879643846e-16
456750,1.39878538982e-15
457000,8.11444252299e-16
457250,3.77398678454e-16
457500,6.90638413801e-16
457750,2.77702342282e-16
458000,6.29783157636e-16
458250,3.77558258409e-16
458500,6.44046895208e-16
458750,9.95642030837e-17
459000,8.62101774267e-16
459250,2.10245155553e-16
459500,9.56372750264e-16
459750,5.52562358555e-16
460000,8.89851970044e-16
460250,1.23963775752e-15
460500,7.81572550204e-16
460750,7.14012507012e-16
461000,2.65825185372e-16
461250,2.7448402098e-16
461500,6.49946286804e-16
461750,8.18744597553e-16
462000,1.35541512812e-15
462250,1.05659331751e-15
462500,1.73757082806e-15
462750,1.23173219783e-15
463000,1.85262563575e-15
463250,1.15249439366e-15
463500,3.33606629015e-15
463750,2.93470133561e-15
464000,4.45153627676e-16
464250,3.3801642937e-16
464500,2.16218728268e-15
464750,1.37125092173e-15
465000,1.24592970034e-15
465250,1.29783711273e-15
465500,3.90071405546e-16
465750,5.66954658873e-16
466000,4.97421354231e-16
466250,4.40037251062e-16
466500,8.08543301578e-16
466750,2.4604317006e-16
467000,2.40869852753e-16
467250,1.03604861685e-15
467500,1.08716133358e-15
467750,1.42381432704e-15
468000,1.50064408717e-15
468250,9.61829175746e-16
468500,1.05026940269e-15
468750,2.27026756678e-15
469000,7.71827964714e-16
469250,3.20700899273e-15
469500,3.17489263548e-15
469750,1.69133806073e-16
470000,5.45572574828e-16
470250,3.11907819905e-15
470500,2.69371527072e-15
470750,2.49995462714e-15
471000,2.08663941295e-15
471250,9.93563628018e-16
471500,2.76457938884e-15
471750,1.27587613199e-15
472000,2.73645862394e-15
472250,1.33940061654e-15
472500,1.0095171953e-15
472750,8.20641811983e-16
473000,6.27397591743e-16
473250,7.04566280544e-16
473500,1.50154906105e-15
473750,1.99630241094e-16
474000,1.34807554799e-15
474250,1.0573037204e-15
474500,1.54177602114e-15
474750,9.58566624373e-16
475000,1.08580582661e-15
475250,3.67042275806e-16
475500,5.21172474394e-16
475750,5.8894425407e-16
476000,3.88811201123e-16
476250,1.28977950159e-15
476500,1.74243420521e-15
476750,1.04535485197e-15
477000,1.81927133198e-15
477250,6.87215806359e-16
477500,7.1389502558e-16
477750,4.31720149131e-16
478000,1.04450369214e-15
478250,1.75338412581e-16
478500,8.91120077828e-16
478750,4.05564300819e-16
479000,4.88494022278e-16
479250,4.55206102393e-16
479500,5.61974142551e-16
479750,5.80874566835e-16
480000,8.80694681032e-16
480250,9.06042826298e-16
480500,8.31640510972e-16
480750,3.48071528946e-16
481000,9.52653518775e-16
481250,3.28609278465e-16
481500,1.31506920958e-15
481750,2.08335704113e-16
482000,9.16490384677e-16
482250,8.08141592798e-16
482500,1.02789426206e-15
482750,1.07683179588e-15
483000,1.08783794776e-15
483250,1.09903063787e-15
483500,9.68501226077e-16
483750,6.25330880616e-16
484000,1.50217288254e-15
484250,2.51115882414e-15
484500,2.63149352259e-15
484750,1.37509537611e-15
485000,9.01801505025e-16
485250,8.48872987267e-16
485500,9.97671758613e-16
485750,1.25988526678e-15
486000,1.61285278314e-15
486250,1.35000480048e-15
486500,1.3252040616e-15
486750,9.09202594649e-16
487000,2.34896998373e-16
487250,5.24255114674e-16
487500,8.63204456589e-16
487750,9.62578706895e-16
488000,1.15109150298e-15
488250,6.44644655388e-16
488500,4.80300426159e-16
488750,6.86579509396e-16
489000,7.51237965911e-16
489250,1.03333570903e-15
489500,8.10667684091e-16
489750,1.2646860944e-15
490000,4.25718395155e-16
490250,4.22147374012e-16
490500,4.4274738393e-16
490750,1.09536190713e-15
491000,3.07550657068e-15
491250,4.37989102718e-15
491500,2.26056802344e-15
491750,1.0617262501e-15
492000,1.40374707056e-15
492250,3.39911444798e-16
492500,9.0128057848e-16
492750,7.35777956668e-16
493000,1.84304770522e-15
493250,1.61572601119e-15
493500,1.39423805397e-15
493750,8.93287787382e-16
494000,1.61675728782e-15
494250,1.95887521664e-15
494500,1.75613960391e-15
494750,1.64268656564e-15
495000,1.05499414517e-15
495250,8.29204463495e-16
495500,7.2098986824e-16
495750,1.05306455097e-15
496000,1.84037404003e-15
496250,1.68089421651e-15
496500,1.38046885803e-15
496750,3.08137637473e-15
497000,5.02219765098e-15
497250,4.27745860598e-15
497500,4.22876299192e-16
497750,1.65084021762e-15
498000,1.41963274859e-15
498250,3.15577089171e-16
498500,7.25221495981e-16
498750,2.31801799106e-15
499000,1.11484682811e-15
499250,4.8511750151e-16
499500,2.99276962878e-16
499750,1.57704885764e-15
500000,6.79207509348e-05
500250,1.67069473785e-15
500500,1.28220863163e-15
500750,1.12892838091e-15
501000,1.2035893552e-15
501250,1.64863141164e-15
501500,9.80881089085e-16
501750,6.05583474743e-16
502000,1.35495055306e-15
502250,1.0822754068e-15
502500,7.32346067846e-16
502750,1.09260746709e-15
503000,1.27280360782e-15
503250,1.08713062596e-15
503500,1.08312271413e-15
503750,9.62357694511e-16
504000,2.05921681262e-16
504250,1.09543825497e-15
504500,9.49393141245e-16
504750,9.76295223449e-16
505000,1.0678576362e-15
505250,6.50254593346e-16
505500,3.47227187582e-16
505750,5.67294492634e-16
506000,1.40175438218e-15
506250,1.66022962538e-15
506500,7.13143513542e-16
506750,1.11676993132e-15
507000,2.73257913878e-16
507250,2.55646232083e-16
507500,8.4960224695e-16
507750,6.62323115107e-16
508000,6.14748861674e-16
508250,1.37895945238e-15
508500,4.8360616463e-16
508750,2.65794210826e-16
509000,8.55343298671e-16
509250,6.33746212543e-17
509500,3.92072626573e-15
509750,2.62694109101e-15
510000,8.38580601132e-16
510250,1.95877091848e-15
510500,2.53639524369e-15
510750,1.769214702e-15
511000,2.29656521689e-15
511250,3.41035297311e-15
511500,1.3005609509e-15
511750,3.50294783425e-15
512000,1.93817740427e-15
512250,7.14107501608e-16
512500,1.37697473303e-15
512750,2.23504897524e-15
513000,1.11770810784e-15
513250,7.53060536098e-16
513500,7.16197827591e-16
513750,1.72143520897e-16
514000,1.01378795923e-16
514250,1.60325972827e-16
514500,1.02343918641e-15
514750,6.72985627708e-16
515000,7.62265372249e-16
515250,1.35930426591e-15
515500,1.55331616602e-15
515750,1.19861251185e-15
516000,1.07271949783e-15
516250,8.50190334321e-16
516500,1.34899607835e-15
516750,1.24246731399e-15
517000,2.4541512346e-16
517250,1.14586322808e-15
517500,2.89754672986e-16
517750,1.1474954101e-15
518000,3.73294563697e-16
518250,4.41614799566e-16
518500,9.61187185278e-16
518750,3.74548901017e-16
519000,9.59113746885e-16
519250,7.82606044882e-16
519500,6.40561819618e-16
519750,4.90289813601e-16
520000,5.66759025073e-16
520250,1.30751091877e-15
520500,9.91385230636e-16
520750,6.65983451135e-16
521000,5.02037064422e-16
521250,2.3487269035e-16
521500,1.10818687834e-15
521750,1.03679245529e-15
522000,1.54593344548e-15
522250,1.07220900099e-15
522500,6.25029243942e-16
522750,6.09869804367e-16
523000,1.13765875892e-15
523250,7.87146418064e-16
523500,1.70544073659e-15
523750,4.78680262341e-16
524000,2.50763180639e-16
524250,1.4341139291e-15
524500,2.66740698162e-15
524750,2.56321676556e-15
525000,4.45284192338e-15
525250,4.7098347846e-15
525500,2.8510663219e-15
525750,5.12928229203e-15
526000,3.87694958713e-15
526250,3.78643468155e-16
526500,2.84465236359e-15
526750,1.44263517257e-15
527000,1.18661746742e-15
527250,5.75475016549e-16
527500,1.15145222076e-15
527750,6.96665516046e-16
528000,9.10956058367e-16
528250,1.0439829207e-15
528500,3.17813103439e-16
528750,8.23182971725e-16
529000,6.97052312569e-16
529250,1.03034757202e-15
529500,1.20497077734e-15
529750,2.24560475753e-16
530000,5.23798791413e-16
530250,7.69257599991e-16
530500,1.4620814433e-15
530750,1.51600715662e-15
531000,1.73849673159e-15
531250,1.74547246334e-15
531500,9.79050000786e-16
531750,6.2806817539e-16
532000,3.51046984754e-16
532250,1.19081024603e-16
532500,5.93790251572e-16
532750,2.52807372105e-16
533000,5.50399406278e-16
533250,4.92506170021e-16
533500,5.97390346104e-16
